PLAYER_NAME,PLAYER_ID,Position_cluster,Position,DFGA_LT06,DFGA_6to10,DFGA_10to15,DFGA_15to3PT,DFGA_3PT,FG_LT_06_DefEPV,FG_6_to_10_DefEPV,FG_10_to_15_DefEPV,FG_15_to_3PT_DefEPV,FG3_DefEPV,LT5_OffEPV,5to10_OffEPV,10to15_OffEPV,15to3PT_OffEPV,3PT_OffEPV,BIG CLOSE RIM LT5,BIG CLOSE RIM 5TO10,BIG CLOSE RIM 10TO15,BIG CLOSE 15TO3,BIG CLOSE RIM 3,BIG STRETCH LT5,BIG STRETCH 5TO10,BIG STRETCH 10TO15,BIG STRETCH 15TO3,BIG STRETCH 3,BALLH PENETRATE LT5,BALLH PEN 5TO10,BALLH PEN 10TO15,BALLH PEN 15TO3,BALLH PEN 3,BALLH PER LT5,BALLH PER 5TO10,BALLH PER 10TO15,BALLH PER 15TO3,BALLH PER 3,WING SLASH LT5,WING SLASH 5TO10,WING SLASH 10TO15,WING SLASH 15TO3,WING SLASH 3,WING PER LT5,WING PER 5TO10,WING PER 10TO15,WING PER 15TO3,WING PER 3,BIG SCORE CLOSE LT5,BIG SCORE CLOSE 5TO10,BIG SCORE CLOSE 10TO15,BIG SCORE CLOSE 15TO3PT,BIG SCORE CLOSE 3,BIG SCORE STRETCH LT5,BIG SCORE STRETCH 5TO10,BIG SCORE STRETCH 10TO15,BIG SCORE STRETCH 15TO3,BIG SCORE STRETCH 3,BALLH PEN SCORE LT5,BALLH PENSCORE 5TO10,BALLH PEN SCORE 10TO15,BALLH PEN SCORE 15TO3,BALLH PEN SCORE 3,BALLH PER SCORE LT5,BALLH PER SCORE 5TO10,BALLH PER SCORE 10TO15,BALLH PER SCORE 15TO3,BALL PER SCORE 3,WING SLASH SCORE LT5,WING SLASH SCORE 5TO10,WING SLASH SCORE 10TO15,WING SLASH SCORE 15TO3 ,WING SLASH SCORE 3,WING PER SCORE LT5,WING PER SCORE 5TO10 ,WING PER SCORE 10TO15,WING PER SCORE 15TO3 ,WING PER SCORE 3,BIG CLOSE,BIG STRETCH,BALLH PEN,BALLH PER,WING SLASH,WING PER,Total
Cristiano Felicio,1626245,0,Big,0.46113307,0.146245059,0.036890646,0.154150198,0.201581028,-2.82,-1.18,-0.36,-1.4,-3.27,5.2,0.4,0.2,0.8,0,5.031204493,0.514936551,0.062714097,0.442978989,0.544268775,2.918189276,0.325602207,0.055266363,0.506659706,1.136460586,4.35770751,0.350988142,0.079929732,0.760474308,2.781818182,3.092414832,0.273388723,0.064144551,0.663160442,3.001500363,4.060115819,0.362551705,0.082532095,0.711241842,2.375374575,2.464676753,0.230293944,0.058855421,0.562736813,2.660869565,2.211204493,-0.665063449,-0.297285903,-0.957021011,-2.725731225,0.098189276,-0.854397793,-0.304733637,-0.893340294,-2.133539414,1.53770751,-0.829011858,-0.280070268,-0.639525692,-0.488181818,0.272414832,-0.906611277,-0.295855449,-0.736839558,-0.268499637,1.240115819,-0.817448295,-0.277467905,-0.688758158,-0.894625425,-0.355323247,-0.949706056,-0.301144579,-0.837263187,-0.609130435,0.291834131,-4.087821861,-0.699082126,-1.935391089,-1.438183963,-3.052567504,-10.92121241
DeMar DeRozan,201942,2,Wing,0.260377358,0.075471698,0.062893082,0.173584906,0.427672956,-1.26,-0.68,-0.68,-1.88,-6.54,9.8,5.8,7.6,15.6,5.1,2.840854022,0.265739821,0.106918239,0.498828203,1.154716981,1.647746529,0.168031328,0.094220956,0.570537558,2.411107156,2.460566038,0.181132075,0.136268344,0.856352201,5.901886792,1.746122449,0.141085868,0.10935695,0.746769349,6.367963034,2.292531812,0.187099605,0.140704988,0.800912681,5.039578763,1.391672088,0.118846237,0.100339767,0.633684667,5.645283019,1.580854022,-0.414260179,-0.573081761,-1.381171797,-5.385283019,0.387746529,-0.511968672,-0.585779044,-1.309462442,-4.128892844,1.200566038,-0.498867925,-0.543731656,-1.023647799,-0.638113208,0.486122449,-0.538914132,-0.57064305,-1.133230651,-0.172036966,1.032531812,-0.492900395,-0.539295012,-1.079087319,-1.500421237,0.131672088,-0.561153763,-0.579660233,-1.246315333,-0.894716981,-0.787659715,-6.148356473,-1.503794549,-1.928702349,-2.579172152,-3.150174221,-16.09785946
Aron Baynes,203382,0,Big,0.433641975,0.183641975,0.109567901,0.140432099,0.132716049,-2.78,-1.38,-1.02,-1.2,-1.56,4.4,1.2,0.8,0.8,0,4.731262183,0.64661306,0.186265432,0.403557505,0.358333333,2.744217331,0.408863266,0.16414512,0.461571162,0.748218029,4.097916667,0.440740741,0.237397119,0.692798354,1.831481481,2.908056185,0.34329806,0.190513983,0.604144621,1.97611489,3.818066322,0.455261269,0.245126328,0.647947172,1.563888889,2.317741592,0.28918334,0.174804882,0.512657869,1.751851852,1.951262183,-0.73338694,-0.833734568,-0.796442495,-1.201666667,-0.035782669,-0.971136734,-0.85585488,-0.738428838,-0.811781971,1.317916667,-0.939259259,-0.782602881,-0.507201646,0.271481481,0.128056185,-1.03670194,-0.829486017,-0.595855379,0.41611489,1.038066322,-0.924738731,-0.774873672,-0.552052828,0.003888889,-0.462258408,-1.09081666,-0.845195118,-0.687342131,0.191851852,-0.412301819,-3.412985092,-0.639665638,-1.91787226,-1.20971002,-2.893760465,-10.48629529
Will Barton,203115,2,Big,0.29620563,0.128518972,0.089351285,0.160342717,0.325581395,-1.86,-0.92,-0.78,-1.32,-4.89,8.4,2.2,1.8,2.4,11.7,3.231759325,0.452522064,0.151897185,0.460774335,0.879069767,1.874478649,0.286136579,0.13385834,0.527013233,1.835541904,2.799143207,0.308445532,0.193594451,0.791024072,4.493023256,1.986391227,0.240251792,0.155361826,0.689800914,4.847840532,2.607987248,0.318607498,0.199897526,0.73981384,3.836560303,1.583168024,0.20238045,0.142551246,0.585343069,4.297674419,1.371759325,-0.467477936,-0.628102815,-0.859225665,-4.010930233,0.014478649,-0.633863421,-0.64614166,-0.792986767,-3.054458096,0.939143207,-0.611554468,-0.586405549,-0.528975928,-0.396976744,0.126391227,-0.679748208,-0.624638174,-0.630199086,-0.042159468,0.747987248,-0.601392502,-0.580102474,-0.58018616,-1.053439697,-0.276831976,-0.71761955,-0.637448754,-0.734656931,-0.592325581,-0.583047091,-5.112971294,-1.184769482,-1.850353708,-2.067133586,-2.958882792,-13.75715795
Emmanuel Mudiay,1626144,2,Wing,0.249702735,0.089179548,0.1117717,0.212841855,0.336504162,-0.94,-0.92,-0.86,-2.24,-4.8,8,1.6,2,2.4,9.6,2.72438826,0.314005883,0.190011891,0.611640278,0.908561237,1.580194288,0.198550692,0.167446661,0.699567002,1.897121576,2.359690844,0.214030916,0.242172017,1.050019818,4.643757432,1.674537116,0.166711155,0.194345895,0.915654347,5.010478294,2.198545475,0.221082322,0.250056688,0.982042419,3.965271133,1.334618066,0.140432162,0.178320828,0.776995093,4.441854935,1.78438826,-0.605994117,-0.669988109,-1.628359722,-3.891438763,0.640194288,-0.721449308,-0.692553339,-1.540432998,-2.902878424,1.419690844,-0.705969084,-0.617827983,-1.189980182,-0.156242568,0.734537116,-0.753288845,-0.665654105,-1.324345653,0.210478294,1.258545475,-0.698917678,-0.609943312,-1.257957581,-0.834728867,0.394618066,-0.779567838,-0.681679172,-1.463004907,-0.358145065,-1.119953689,-5.217119781,-1.250328973,-1.798273193,-2.143001963,-2.887778917,-14.41645652
Dante Exum,203957,2,Wing,0.20494186,0.10755814,0.123546512,0.20494186,0.359011628,-1.12,-1.06,-1.04,-1.6,-4.92,5.4,0.6,0.4,0.2,6.9,2.236023562,0.37871787,0.21002907,0.588938188,0.969331395,1.296933962,0.239469065,0.185086661,0.67360136,2.024012725,1.936700581,0.258139535,0.267684109,1.011046512,4.954360465,1.374365211,0.201067869,0.214819649,0.881668249,5.345609872,1.80444159,0.266644132,0.276399405,0.945592212,4.230492834,1.095378909,0.169373162,0.197106389,0.748155573,4.738953488,1.116023562,-0.68128213,-0.82997093,-1.011061812,-3.950668605,0.176933962,-0.820530935,-0.854913339,-0.92639864,-2.895987275,0.816700581,-0.801860465,-0.772315891,-0.588953488,0.034360465,0.254365211,-0.858932131,-0.825180351,-0.718331751,0.425609872,0.68444159,-0.793355868,-0.763600595,-0.654407788,-0.689507166,-0.024621091,-0.890626838,-0.842893611,-0.851844427,-0.181046512,-1.40629131,-5.320896226,-1.312068798,-1.72246915,-2.216429827,-2.791032478,-14.76918779
Terrence Ross,203082,2,Wing,0.244055069,0.110137672,0.078848561,0.158948686,0.408010013,-1.06,-1.1,-0.78,-1.4,-6.12,2.2,1.6,1.6,4,15,2.662769251,0.38780054,0.134042553,0.456768329,1.101627034,1.544454153,0.245212176,0.11812407,0.522431341,2.300252674,2.306320401,0.264330413,0.170838548,0.78414685,5.630538173,1.636663176,0.205890016,0.137099946,0.683803734,6.075185819,2.148819746,0.273038973,0.176400733,0.733381844,4.807876124,1.304432264,0.173435185,0.125795175,0.580254053,5.385732165,1.602769251,-0.71219946,-0.645957447,-0.943231671,-5.018372966,0.484454153,-0.854787824,-0.66187593,-0.877568659,-3.819747326,1.246320401,-0.835669587,-0.609161452,-0.61585315,-0.489461827,0.576663176,-0.894109984,-0.642900054,-0.716196266,-0.044814181,1.088819746,-0.826961027,-0.603599267,-0.666618156,-1.312123876,0.244432264,-0.926564815,-0.654204825,-0.819745947,-0.734267835,-0.698619327,-5.729525586,-1.303825615,-1.721357309,-2.32048258,-2.890351157,-14.66416157
Darrell Arthur,201589,2,Wing,0.350649351,0.151515152,0.086580087,0.173160173,0.238095238,-2.06,-1.2,-0.7,-1.3,-3.51,1.6,0.2,0.8,2.4,8.7,3.825768968,0.533492823,0.147186147,0.497607656,0.642857143,2.219014947,0.33733562,0.129706771,0.56914155,1.342318059,3.313636364,0.363636364,0.187590188,0.854256854,3.285714286,2.351497482,0.283240569,0.150543334,0.744942133,3.545189504,3.087345213,0.375616631,0.193697775,0.798952985,2.805647841,1.874160322,0.238592825,0.138130069,0.632134149,3.142857143,1.765768968,-0.666507177,-0.552813853,-0.802392344,-2.867142857,0.159014947,-0.86266438,-0.570293229,-0.73085845,-2.167681941,1.253636364,-0.836363636,-0.512409812,-0.445743146,-0.224285714,0.291497482,-0.916759431,-0.549456666,-0.555057867,0.035189504,1.027345213,-0.824383369,-0.506302225,-0.501047015,-0.704352159,-0.185839678,-0.961407175,-0.561869931,-0.667865851,-0.367142857,-0.255944406,-4.172483052,-0.765165945,-1.694586978,-1.508739555,-2.744125491,-11.14104543
Dwyane Wade,2548,1,Ball-Handler,0.230053191,0.082446809,0.091755319,0.174202128,0.421542553,-1.1,-0.8,-0.82,-1.68,-6.06,9.6,3.6,5.2,8.8,7.2,2.5100014,0.290299552,0.155984043,0.500601904,1.138164894,1.455846046,0.183560819,0.137459855,0.572566238,2.376545564,2.17400266,0.19787234,0.198803191,0.859397163,5.817287234,1.542764872,0.154125054,0.159541902,0.749424663,6.276682588,2.0255381,0.20439139,0.205275854,0.803760515,4.967339807,1.229594644,0.129830032,0.146386647,0.635937882,5.564361702,1.4100014,-0.509700448,-0.664015957,-1.179398096,-4.921835106,0.355846046,-0.616439181,-0.682540145,-1.107433762,-3.683454436,1.07400266,-0.60212766,-0.621196809,-0.820602837,-0.242712766,0.442764872,-0.645874946,-0.660458098,-0.930575337,0.216682588,0.9255381,-0.59560861,-0.614724146,-0.876239485,-1.092660193,0.129594644,-0.670169968,-0.673613353,-1.044062118,-0.495638298,-0.943113102,-5.734021477,-1.212637411,-1.577460921,-2.253694334,-2.753889093,-14.47481634
Tony Allen,2754,1,Ball-Handler,0.255455712,0.069319641,0.057766367,0.173299101,0.444159178,-1.46,-0.68,-0.42,-1.62,-6.69,12.4,1.2,0.4,0.8,2.4,2.787156273,0.244078103,0.098202824,0.498006891,1.199229782,1.616600867,0.154334294,0.086540558,0.569598179,2.504052123,2.414056483,0.166367137,0.125160462,0.854942234,6.129396662,1.713117288,0.129585287,0.100442744,0.745539808,6.613439522,2.249198436,0.171848225,0.129235454,0.799593993,5.233847807,1.365366739,0.109158514,0.092160595,0.632641317,5.862901155,1.327156273,-0.435921897,-0.321797176,-1.121993109,-5.490770218,0.156600867,-0.525665706,-0.333459442,-1.050401821,-4.185947877,0.954056483,-0.513632863,-0.294839538,-0.765057766,-0.560603338,0.253117288,-0.550414713,-0.319557256,-0.874460192,-0.076560478,0.789198436,-0.508151775,-0.290764546,-0.820406007,-1.456152193,-0.094633261,-0.570841486,-0.327839405,-0.987358683,-0.827098845,-0.552555908,-5.93887398,-1.180077022,-1.56787535,-2.286276084,-2.807771679,-14.33343002
Buddy Hield,1627741,1,Ball-Handler,0.289836888,0.099121706,0.065244668,0.155583438,0.3902133,-1.36,-0.84,-0.66,-1.4,-6,4.6,0.8,1.6,2.8,13.8,3.162272997,0.349012745,0.110915935,0.447097669,1.05357591,1.834175327,0.220686063,0.097743898,0.511370469,2.199919509,2.738958595,0.237892095,0.141363446,0.76754496,5.384943538,1.943681663,0.185296904,0.11344583,0.6693263,5.8101964,2.551912696,0.245729626,0.145965977,0.717854746,4.598164629,1.549128196,0.156088204,0.104091493,0.567968964,5.150815558,1.802272997,-0.490987255,-0.549084065,-0.952902331,-4.94642409,0.474175327,-0.619313937,-0.562256102,-0.888629531,-3.800080491,1.378958595,-0.602107905,-0.518636554,-0.63245504,-0.615056462,0.583681663,-0.654703096,-0.54655417,-0.7306737,-0.1898036,1.191912696,-0.594270374,-0.514034023,-0.682145254,-1.401835371,0.189128196,-0.683911796,-0.555908507,-0.832031036,-0.849184442,-0.190700654,-5.396104732,-0.989297365,-1.538052902,-2.000372326,-2.731907584,-12.84643556
Marquese Chriss,1627737,0,Big,0.326380368,0.126380368,0.089570552,0.14601227,0.311656442,-1.9,-1.08,-0.76,-1.4,-4.2,7,1,0.6,1.4,8.1,3.560981595,0.444991928,0.152269939,0.419593155,0.841472393,2.065433499,0.281375159,0.134186827,0.479912027,1.757036694,3.084294479,0.303312883,0.19406953,0.720327198,4.300858896,2.188746713,0.236253913,0.155743083,0.628150745,4.640500814,2.873665287,0.31330575,0.200388072,0.673693822,3.672472535,1.744446795,0.199012764,0.142901065,0.5330287,4.113865031,1.660981595,-0.635008072,-0.607730061,-0.980406845,-3.358527607,0.165433499,-0.798624841,-0.625813173,-0.920087973,-2.442963306,1.184294479,-0.776687117,-0.56593047,-0.679672802,0.100858896,0.288746713,-0.843746087,-0.604256917,-0.771849255,0.440500814,0.973665287,-0.76669425,-0.559611928,-0.726306178,-0.527527465,-0.155553205,-0.880987236,-0.617098935,-0.8669713,-0.086134969,-0.562163384,-4.622055793,-0.737137014,-1.490604733,-1.606474533,-2.606745646,-11.6251811
Monta Ellis,101145,1,Ball-Handler,0.187830688,0.071428571,0.115079365,0.174603175,0.451058201,-0.9,-0.74,-1.08,-1.58,-6.24,5.2,1,0.8,4.2,5.4,2.049331662,0.251503759,0.195634921,0.501754386,1.217857143,1.188649296,0.15902965,0.172401917,0.573884397,2.54294699,1.775,0.171428571,0.249338624,0.861375661,6.224603175,1.259615592,0.133527697,0.200097182,0.751149984,6.716164561,1.653783684,0.177076412,0.257456626,0.805610927,5.315143965,1.003922642,0.112479475,0.183597884,0.637401934,5.953968254,1.149331662,-0.488496241,-0.884365079,-1.078245614,-5.022142857,0.288649296,-0.58097035,-0.907598083,-1.006115603,-3.69705301,0.875,-0.568571429,-0.830661376,-0.718624339,-0.015396825,0.359615592,-0.606472303,-0.879902818,-0.828850016,0.476164561,0.753783684,-0.562923588,-0.822543374,-0.774389073,-0.924856035,0.103922642,-0.627520525,-0.896402116,-0.942598066,-0.286031746,-1.301775272,-5.903087751,-1.258253968,-1.479444984,-2.330928387,-2.648629812,-14.92212017
Sam Dekker,1626155,2,Wing,0.330175913,0.100135318,0.064952639,0.177266576,0.327469553,-1.94,-0.96,-0.68,-1.5,-4.53,5.2,0.6,0.2,0.4,7.2,3.602392992,0.352581725,0.110419486,0.509408162,0.884167794,2.089452856,0.222942783,0.097306406,0.582638446,1.846186841,3.120162382,0.240324763,0.140730717,0.874515111,4.519079838,2.214200105,0.187191737,0.112938057,0.762608047,4.87595482,2.90708374,0.248242439,0.145312648,0.817899739,3.858809831,1.76473333,0.157684351,0.103625589,0.647124881,4.322598106,1.662392992,-0.607418275,-0.569580514,-0.990591838,-3.645832206,0.149452856,-0.737057217,-0.582693594,-0.917361554,-2.683813159,1.180162382,-0.719675237,-0.539269283,-0.625484889,-0.010920162,0.274200105,-0.772808263,-0.567061943,-0.737391953,0.34595482,0.96708374,-0.711757561,-0.534687352,-0.682100261,-0.671190169,-0.17526667,-0.802315649,-0.576374411,-0.852875119,-0.207401894,-0.505197636,-4.771472668,-0.71518719,-1.457107233,-1.632651603,-2.614233742,-11.69585007
Zaza Pachulia,2585,0,Big,0.515566625,0.127023661,0.067247821,0.160647572,0.129514321,-2.76,-1.02,-0.66,-1.48,-1.95,6.6,0.6,0.6,1,0,5.625103231,0.447256997,0.114321295,0.46165039,0.349688667,3.262661247,0.282807397,0.100744848,0.528015226,0.730167532,4.872104608,0.304856787,0.145703611,0.79252802,1.787297634,3.457452919,0.237456477,0.116928864,0.69111241,1.928441813,4.539384286,0.314900518,0.15044745,0.741220423,1.526160619,2.755614721,0.200025765,0.107287328,0.586455963,1.709589041,2.865103231,-0.572743003,-0.545678705,-1.01834961,-1.600311333,0.502661247,-0.737192603,-0.559255152,-0.951984774,-1.219832468,2.112104608,-0.715143213,-0.514296389,-0.68747198,-0.162702366,0.697452919,-0.782543523,-0.543071136,-0.78888759,-0.021558187,1.779384286,-0.705099482,-0.50955255,-0.738779577,-0.423839381,-0.004385279,-0.819974235,-0.552712672,-0.893544037,-0.240410959,0.728331913,-2.96560375,0.03249066,-1.438607518,-0.597886704,-2.511027183,-6.752302582
Roy Hibbert,201579,0,Big,0.455271565,0.186900958,0.079872204,0.151757188,0.126198083,-2.98,-1.48,-0.48,-0.98,-1.59,2.6,1.8,0.6,1.4,0,4.967252396,0.658088112,0.135782748,0.436102236,0.340734824,2.881095907,0.416119115,0.119657604,0.498794382,0.711471457,4.302316294,0.4485623,0.173056443,0.748668797,1.741533546,3.053106866,0.349390363,0.138879833,0.652865619,1.879063702,4.008507319,0.463340516,0.178690839,0.700200609,1.487082993,2.433348022,0.294315302,0.127428299,0.554000955,1.665814696,1.987252396,-0.821911888,-0.344217252,-0.543897764,-1.249265176,-0.098904093,-1.063880885,-0.360342396,-0.481205618,-0.878528543,1.322316294,-1.0314377,-0.306943557,-0.231331203,0.151533546,0.073106866,-1.130609637,-0.341120167,-0.327134381,0.289063702,1.028507319,-1.016659484,-0.301309161,-0.279799391,-0.102917007,-0.546651978,-1.185684698,-0.352571701,-0.425999045,0.075814696,0.277225492,-2.882861535,-0.09586262,-1.436693617,-0.672177725,-2.435092725,-7.24546273
Jerami Grant,203924,0,Big,0.344525547,0.119708029,0.083211679,0.141605839,0.310948905,-2.16,-0.96,-0.78,-1.1,-4.35,3.6,0.6,0.2,1,4.5,3.758955052,0.421498271,0.141459854,0.406930465,0.839562044,2.180261672,0.266519763,0.124660515,0.465429004,1.75304779,3.255766423,0.28729927,0.180291971,0.698588808,4.291094891,2.310430508,0.223780724,0.144686429,0.609194101,4.629965738,3.033427262,0.296764556,0.186161942,0.653362757,3.664135121,1.84142965,0.188505747,0.132756104,0.516942697,4.104525547,1.598955052,-0.538501729,-0.638540146,-0.693069535,-3.510437956,0.020261672,-0.693480237,-0.655339485,-0.634570996,-2.59695221,1.095766423,-0.67270073,-0.599708029,-0.401411192,-0.058905109,0.150430508,-0.736219276,-0.635313571,-0.490805899,0.279965738,0.873427262,-0.663235444,-0.593838058,-0.446637243,-0.685864879,-0.31857035,-0.771494253,-0.647243896,-0.583057303,-0.245474453,-0.271156358,-4.560081256,-0.636958637,-1.4319425,-1.516148362,-2.565840255,-10.98212737
Jason Smith,201160,0,Big,0.402203857,0.123966942,0.061983471,0.150137741,0.261707989,-2.4,-1.04,-0.6,-1.2,-3.75,1.8,0.4,0.6,4,3.3,4.388255763,0.436494128,0.105371901,0.431448456,0.70661157,2.545267426,0.276001871,0.092858257,0.493471594,1.475440511,3.800826446,0.297520661,0.134297521,0.740679522,3.611570248,2.697228313,0.231742284,0.107775342,0.64589869,3.896778546,3.541264655,0.307322698,0.138669998,0.692728554,3.083893907,2.149710269,0.195212311,0.098888572,0.548089041,3.454545455,1.988255763,-0.603505872,-0.494628099,-0.768551544,-3.04338843,0.145267426,-0.763998129,-0.507141743,-0.706528406,-2.274559489,1.400826446,-0.742479339,-0.465702479,-0.459320478,-0.138429752,0.297228313,-0.808257716,-0.492224658,-0.55410131,0.146778546,1.141264655,-0.732677302,-0.461330002,-0.507271446,-0.666106093,-0.250289731,-0.844787689,-0.501111428,-0.651910959,-0.295454545,0.121570248,-4.106960341,-0.405105601,-1.410576826,-1.226120187,-2.543554352,-9.570747059
Anthony Tolliver,201229,2,Wing,0.366037736,0.13081761,0.062893082,0.108176101,0.332075472,-1.78,-1.24,-0.52,-0.98,-5.1,2,0.6,0.4,0.6,10.5,3.99366435,0.46061569,0.106918239,0.310863952,0.896603774,2.316397294,0.291254302,0.094220956,0.355552391,1.872153791,3.459056604,0.313962264,0.136268344,0.533668763,4.582641509,2.454693878,0.244548838,0.10935695,0.465378,4.944536003,3.222834577,0.324305982,0.140704988,0.499119497,3.913084686,1.956408588,0.206000145,0.100339767,0.394904937,4.383396226,2.21366435,-0.77938431,-0.413081761,-0.669136048,-4.203396226,0.536397294,-0.948745698,-0.425779044,-0.624447609,-3.227846209,1.679056604,-0.926037736,-0.383731656,-0.446331237,-0.517358491,0.674693878,-0.995451162,-0.41064305,-0.514622,-0.155463997,1.442834577,-0.915694018,-0.379295012,-0.480880503,-1.186915314,0.176408588,-1.033999855,-0.419660233,-0.585095063,-0.716603774,0.352062231,-4.690421265,-0.594402516,-1.40148633,-1.519950271,-2.578950336,-10.43314849
Luke Babbitt,202337,2,Wing,0.31969697,0.172727273,0.092424242,0.190909091,0.224242424,-1.58,-1.1,-0.76,-1.5,-3.24,0.4,0.2,0.6,0.8,9.3,3.488062201,0.608181818,0.157121212,0.54861244,0.605454545,2.023138937,0.384562607,0.138461978,0.627478559,1.264219554,3.021136364,0.414545455,0.200252525,0.941818182,3.094545455,2.143927025,0.322894249,0.160705009,0.821298701,3.338923933,2.814820296,0.42820296,0.206772375,0.880845666,2.642410148,1.708725183,0.27199582,0.147453849,0.6969279,2.96,1.908062201,-0.491818182,-0.602878788,-0.95138756,-2.634545455,0.443138937,-0.715437393,-0.621538022,-0.872521441,-1.975780446,1.441136364,-0.685454545,-0.559747475,-0.558181818,-0.145454545,0.563927025,-0.777105751,-0.599294991,-0.678701299,0.098923933,1.234820296,-0.67179704,-0.553227625,-0.619154334,-0.597589852,0.128725183,-0.82800418,-0.612546151,-0.8030721,-0.28,-0.138022329,-3.742138365,-0.50770202,-1.392251082,-1.206948555,-2.394897248,-9.381959599
Gerald Henderson,201945,2,Wing,0.227272727,0.077540107,0.094919786,0.193850267,0.406417112,-0.94,-0.8,-0.92,-1.58,-5.82,3.8,1.2,2.4,3,7.2,2.479665072,0.273022798,0.161363636,0.557064453,1.097326203,1.438250429,0.172636465,0.142200585,0.637145596,2.291272324,2.147727273,0.186096257,0.205659537,0.956327986,5.60855615,1.524118738,0.144952526,0.165044199,0.833951763,6.05146786,2.001057082,0.192227335,0.212355428,0.894416117,4.789105833,1.214733542,0.122103387,0.151435245,0.707664884,5.364705882,1.539665072,-0.526977202,-0.758636364,-1.022935547,-4.722673797,0.498250429,-0.627363535,-0.777799415,-0.942854404,-3.528727676,1.207727273,-0.613903743,-0.714340463,-0.623672014,-0.21144385,0.584118738,-0.655047474,-0.754955801,-0.746048237,0.23146786,1.061057082,-0.607772665,-0.707644572,-0.685583883,-1.030894167,0.274733542,-0.677896613,-0.768564755,-0.872335116,-0.455294118,-0.768884042,-5.378494602,-0.955632799,-1.340464913,-1.970838204,-2.499357059,-12.91367162
James Ennis III,203516,2,Wing,0.288088643,0.101108033,0.074792244,0.149584488,0.386426593,-1.46,-0.92,-0.68,-1.46,-5.46,4.8,0.2,0,1,6.3,3.143198717,0.356006707,0.127146814,0.42985858,1.043351801,1.823111901,0.225108451,0.112047248,0.491653165,2.178571055,2.722437673,0.24265928,0.162049861,0.737950139,5.332686981,1.931957714,0.189010119,0.130046922,0.643518571,5.753813104,2.536520003,0.250653868,0.167325903,0.690175868,4.55354313,1.539784125,0.159216098,0.119323718,0.546069348,5.100831025,1.683198717,-0.563993293,-0.552853186,-1.03014142,-4.416648199,0.363111901,-0.694891549,-0.567952752,-0.968346835,-3.281428945,1.262437673,-0.67734072,-0.517950139,-0.722049861,-0.127313019,0.471957714,-0.730989881,-0.549953078,-0.816481429,0.293813104,1.076520003,-0.669346132,-0.512674097,-0.769824132,-0.90645687,0.079784125,-0.760783902,-0.560676282,-0.913930652,-0.359168975,-0.463789182,-5.14950818,-0.782216066,-1.33165357,-1.781781228,-2.514775687,-12.02372391
Rodney Hood,203918,2,Wing,0.267132867,0.145454545,0.097902098,0.186013986,0.303496503,-1.44,-1.14,-0.68,-1.7,-3.87,3.8,2.6,2.6,3.8,15.6,2.914560177,0.51215311,0.166433566,0.534545455,0.819440559,1.690497427,0.323842196,0.146668426,0.611389365,1.711033118,2.524405594,0.349090909,0.212121212,0.917668998,4.188251748,1.791425717,0.271910946,0.17022977,0.80023976,4.519000999,2.352011709,0.360591966,0.219027484,0.85825988,3.576318101,1.427779117,0.229049112,0.156193232,0.679057954,4.006153846,1.474560177,-0.62784689,-0.513566434,-1.165454545,-3.050559441,0.250497427,-0.816157804,-0.533331574,-1.088610635,-2.158966882,1.084405594,-0.790909091,-0.467878788,-0.782331002,0.318251748,0.351425717,-0.868089054,-0.50977023,-0.89976024,0.649000999,0.912011709,-0.779408034,-0.460972516,-0.84174012,-0.293681899,-0.012220883,-0.910950888,-0.523806768,-1.020942046,0.136153846,-0.832307692,-4.346569468,-0.638461538,-1.277192807,-1.46379086,-2.331766739,-10.8900891
